[Sun Feb 07 17:09:28.039387 2016] [:error] [pid 7447] [client 127.0.0.1:56919] PHP Fatal error:  Call to a member function has() on a non-object in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 367
[Sun Feb 07 17:09:32.847507 2016] [:error] [pid 11597] [client 127.0.0.1:56920] PHP Fatal error:  Call to a member function has() on a non-object in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 369
[Sun Feb 07 17:10:06.418263 2016] [:error] [pid 7448] [client 127.0.0.1:56922] PHP Fatal error:  Call to a member function has() on a non-object in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 369
[Sun Feb 07 17:13:28.415272 2016] [:error] [pid 11597] [client 127.0.0.1:56934] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 415
[Sun Feb 07 17:13:28.415359 2016] [:error] [pid 11597] [client 127.0.0.1:56934] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:13:47.885329 2016] [:error] [pid 7451] [client 127.0.0.1:56935] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 415
[Sun Feb 07 17:13:47.885414 2016] [:error] [pid 7451] [client 127.0.0.1:56935] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:13:57.010061 2016] [:error] [pid 7449] [client 127.0.0.1:56936] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 415
[Sun Feb 07 17:13:57.010880 2016] [:error] [pid 7449] [client 127.0.0.1:56936] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:14:58.496421 2016] [:error] [pid 7448] [client 127.0.0.1:56937] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 415
[Sun Feb 07 17:14:58.497576 2016] [:error] [pid 7448] [client 127.0.0.1:56937] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:15:01.467699 2016] [:error] [pid 7476] [client 127.0.0.1:56938] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 415
[Sun Feb 07 17:15:01.467980 2016] [:error] [pid 7476] [client 127.0.0.1:56938] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:18:10.980298 2016] [:error] [pid 7450] [client 127.0.0.1:56940] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 416
[Sun Feb 07 17:18:10.980405 2016] [:error] [pid 7450] [client 127.0.0.1:56940] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 418
[Sun Feb 07 17:19:14.577207 2016] [:error] [pid 7449] [client 127.0.0.1:56943] PHP Notice:  Undefined index: GET in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 417
[Sun Feb 07 17:19:14.577300 2016] [:error] [pid 7449] [client 127.0.0.1:56943] PHP Warning:  array_merge(): Argument #1 is not an array in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 419
[Sun Feb 07 17:20:38.120215 2016] [:error] [pid 7448] [client 127.0.0.1:56944] PHP Notice:  Undefined variable: currentMethod in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 414
[Sun Feb 07 17:29:23.208833 2016] [:error] [pid 7448] [client 127.0.0.1:56965] PHP Parse error:  syntax error, unexpected '"<pre>"' (T_CONSTANT_ENCAPSED_STRING) in /home/papac/Project/Php/Bow/vendor/bow/framework/src/Core/Application.php on line 366
